ID,AUDITUSER,AUDITTIMESTAMP,NAME,GGROUPID,MAINTITLE,SUBTITLE,QUICKSTYLE,LEGENDLOCATION,PLOTTINGMETHOD,DATAPRECISION,DATASHADOWS,GRADIENTBARS,FONTSIZE,GRAPHPLUSTABLE,YAXISLABEL,YAXISMIN,YAXISMAX,POINTLABEL1,POINTLABEL2,POINTLABEL3,POINTLABEL4,POINTLABEL5,POINTLABEL6,POINTLABEL7,POINTLABEL8,POINTLABEL9,POINTLABEL10,POINTLABEL11,POINTLABEL12,POINTLABEL13,POINTLABEL14,POINTLABEL15,POINTLABEL16,POINTLABEL17,POINTLABEL18,POINTLABEL19,POINTLABEL20,GROUPNAME1,GROUPSTAT1,GROUPOFFSET1,GROUPGROUPING1,GROUPVARS1,GROUPNAME2,GROUPSTAT2,GROUPOFFSET2,GROUPGROUPING2,GROUPVARS2,GROUPNAME3,GROUPSTAT3,GROUPOFFSET3,GROUPGROUPING3,GROUPVARS3,GROUPNAME4,GROUPSTAT4,GROUPOFFSET4,GROUPGROUPING4,GROUPVARS4,GROUPNAME5,GROUPSTAT5,GROUPOFFSET5,GROUPGROUPING5,GROUPVARS5,GROUPNAME6,GROUPSTAT6,GROUPOFFSET6,GROUPGROUPING6,GROUPVARS6,GROUPNAME7,GROUPSTAT7,GROUPOFFSET7,GROUPGROUPING7,GROUPVARS7,GROUPNAME8,GROUPSTAT8,GROUPOFFSET8,GROUPGROUPING8,GROUPVARS8,GROUPNAME9,GROUPSTAT9,GROUPOFFSET9,GROUPGROUPING9,GROUPVARS9,GROUPNAME10,GROUPSTAT10,GROUPOFFSET10,GROUPGROUPING10,GROUPVARS10,GROUPNAME11,GROUPSTAT11,GROUPOFFSET11,GROUPGROUPING11,GROUPVARS11,GROUPNAME12,GROUPSTAT12,GROUPOFFSET12,GROUPGROUPING12,GROUPVARS12,GROUPNAME13,GROUPSTAT13,GROUPOFFSET13,GROUPGROUPING13,GROUPVARS13,GROUPNAME14,GROUPSTAT14,GROUPOFFSET14,GROUPGROUPING14,GROUPVARS14,GROUPNAME15,GROUPSTAT15,GROUPOFFSET15,GROUPGROUPING15,GROUPVARS15,GROUPNAME16,GROUPSTAT16,GROUPOFFSET16,GROUPGROUPING16,GROUPVARS16,GROUPNAME17,GROUPSTAT17,GROUPOFFSET17,GROUPGROUPING17,GROUPVARS17,GROUPNAME18,GROUPSTAT18,GROUPOFFSET18,GROUPGROUPING18,GROUPVARS18,GROUPNAME19,GROUPSTAT19,GROUPOFFSET19,GROUPGROUPING19,GROUPVARS19,GROUPNAME20,GROUPSTAT20,GROUPOFFSET20,GROUPGROUPING20,GROUPVARS20,GROUPNAME21,GROUPSTAT21,GROUPOFFSET21,GROUPGROUPING21,GROUPVARS21,GROUPNAME22,GROUPSTAT22,GROUPOFFSET22,GROUPGROUPING22,GROUPVARS22,GROUPNAME23,GROUPSTAT23,GROUPOFFSET23,GROUPGROUPING23,GROUPVARS23,GROUPNAME24,GROUPSTAT24,GROUPOFFSET24,GROUPGROUPING24,GROUPVARS24,GROUPNAME25,GROUPSTAT25,GROUPOFFSET25,GROUPGROUPING25,GROUPVARS25,GROUPNAME26,GROUPSTAT26,GROUPOFFSET26,GROUPGROUPING26,GROUPVARS26,GROUPNAME27,GROUPSTAT27,GROUPOFFSET27,GROUPGROUPING27,GROUPVARS27,GROUPNAME28,GROUPSTAT28,GROUPOFFSET28,GROUPGROUPING28,GROUPVARS28,GROUPNAME29,GROUPSTAT29,GROUPOFFSET29,GROUPGROUPING29,GROUPVARS29,GROUPNAME30,GROUPSTAT30,GROUPOFFSET30,GROUPGROUPING30,GROUPVARS30,GROUPNAME31,GROUPSTAT31,GROUPOFFSET31,GROUPGROUPING31,GROUPVARS31,GROUPNAME32,GROUPSTAT32,GROUPOFFSET32,GROUPGROUPING32,GROUPVARS32,GROUPNAME33,GROUPSTAT33,GROUPOFFSET33,GROUPGROUPING33,GROUPVARS33,GROUPNAME34,GROUPSTAT34,GROUPOFFSET34,GROUPGROUPING34,GROUPVARS34,GROUPNAME35,GROUPSTAT35,GROUPOFFSET35,GROUPGROUPING35,GROUPVARS35,GROUPNAME36,GROUPSTAT36,GROUPOFFSET36,GROUPGROUPING36,GROUPVARS36,GROUPNAME37,GROUPSTAT37,GROUPOFFSET37,GROUPGROUPING37,GROUPVARS37,GROUPNAME38,GROUPSTAT38,GROUPOFFSET38,GROUPGROUPING38,GROUPVARS38,GROUPNAME39,GROUPSTAT39,GROUPOFFSET39,GROUPGROUPING39,GROUPVARS39,GROUPNAME40,GROUPSTAT40,GROUPOFFSET40,GROUPGROUPING40,GROUPVARS40,GROUPNAME41,GROUPSTAT41,GROUPOFFSET41,GROUPGROUPING41,GROUPVARS41,GROUPNAME42,GROUPSTAT42,GROUPOFFSET42,GROUPGROUPING42,GROUPVARS42,GROUPNAME43,GROUPSTAT43,GROUPOFFSET43,GROUPGROUPING43,GROUPVARS43,GROUPNAME44,GROUPSTAT44,GROUPOFFSET44,GROUPGROUPING44,GROUPVARS44,GROUPNAME45,GROUPSTAT45,GROUPOFFSET45,GROUPGROUPING45,GROUPVARS45,GROUPNAME46,GROUPSTAT46,GROUPOFFSET46,GROUPGROUPING46,GROUPVARS46,GROUPNAME47,GROUPSTAT47,GROUPOFFSET47,GROUPGROUPING47,GROUPVARS47,GROUPNAME48,GROUPSTAT48,GROUPOFFSET48,GROUPGROUPING48,GROUPVARS48,GROUPNAME49,GROUPSTAT49,GROUPOFFSET49,GROUPGROUPING49,GROUPVARS49,GROUPNAME50,GROUPSTAT50,GROUPOFFSET50,GROUPGROUPING50,GROUPVARS50,GROUPNAME51,GROUPSTAT51,GROUPOFFSET51,GROUPGROUPING51,GROUPVARS51,GROUPNAME52,GROUPSTAT52,GROUPOFFSET52,GROUPGROUPING52,GROUPVARS52,GROUPNAME53,GROUPSTAT53,GROUPOFFSET53,GROUPGROUPING53,GROUPVARS53,GROUPNAME54,GROUPSTAT54,GROUPOFFSET54,GROUPGROUPING54,GROUPVARS54,GROUPNAME55,GROUPSTAT55,GROUPOFFSET55,GROUPGROUPING55,GROUPVARS55,GROUPNAME56,GROUPSTAT56,GROUPOFFSET56,GROUPGROUPING56,GROUPVARS56,GROUPNAME57,GROUPSTAT57,GROUPOFFSET57,GROUPGROUPING57,GROUPVARS57,GROUPNAME58,GROUPSTAT58,GROUPOFFSET58,GROUPGROUPING58,GROUPVARS58,GROUPNAME59,GROUPSTAT59,GROUPOFFSET59,GROUPGROUPING59,GROUPVARS59,GROUPNAME60,GROUPSTAT60,GROUPOFFSET60,GROUPGROUPING60,GROUPVARS60
--,---------,--------------,----,--------,---------,--------,----------,--------------,--------------,-------------,-----------,------------,--------,--------------,----------,--------,--------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,------------,------------,------------,------------,------------,------------,------------,------------,------------,------------,------------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,----------,----------,------------,--------------,----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------,-----------,-----------,-------------,---------------,-----------
